	best_epoch	best_validation_em	best_validation_end_acc	best_validation_f1	best_validation_loss	best_validation_span_acc	best_validation_start_acc	dataset_reader.token_indexers.token_characters.character_tokenizer.byte_encoding	dataset_reader.token_indexers.token_characters.character_tokenizer.end_tokens	dataset_reader.token_indexers.token_characters.character_tokenizer.start_tokens	dataset_reader.token_indexers.token_characters.min_padding_length	dataset_reader.token_indexers.token_characters.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	epoch	iterator.batch_size	iterator.sorting_keys	iterator.type	model.dropout	model.modeling_layer.bidirectional	model.modeling_layer.dropout	model.modeling_layer.hidden_size	model.modeling_layer.input_size	model.modeling_layer.num_layers	model.modeling_layer.type	model.num_highway_layers	model.phrase_layer.bidirectional	model.phrase_layer.dropout	model.phrase_layer.hidden_size	model.phrase_layer.input_size	model.phrase_layer.num_layers	model.phrase_layer.type	model.similarity_function.combination	model.similarity_function.tensor_1_dim	model.similarity_function.tensor_2_dim	model.similarity_function.type	model.span_end_encoder.bidirectional	model.span_end_encoder.dropout	model.span_end_encoder.hidden_size	model.span_end_encoder.input_size	model.span_end_encoder.num_layers	model.span_end_encoder.type	model.text_field_embedder.token_embedders.token_characters.dropout	model.text_field_embedder.token_embedders.token_characters.embedding.embedding_dim	model.text_field_embedder.token_embedders.token_characters.embedding.num_embeddings	model.text_field_embedder.token_embedders.token_characters.encoder.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.ngram_filter_sizes	model.text_field_embedder.token_embedders.token_characters.encoder.num_filters	model.text_field_embedder.token_embedders.token_characters.encoder.type	model.text_field_embedder.token_embedders.token_characters.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.mode	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.optimizer.betas	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_cpu_memory_MB	training_duration	training_em	training_end_acc	training_epochs	training_f1	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_loss	training_span_acc	training_start_acc	training_start_epoch	validation_data_path	validation_em	validation_end_acc	validation_f1	validation_loss	validation_span_acc	validation_start_acc	dataset_reader.sample	embedding
20	19	0.380321665089877	0.4210028382213813	0.4965808076566624	4.698989974568724	0.3032166508987701	0.37653736991485337	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4237670799601717	True	0.40568647218464415	441	2064	3	lstm	3	True	0.27410008093867005	258	352	3	lstm	x,y,x*y	516	516	linear	True	0.3346458757634862	158	4710	3	lstm	0.004487681315102243	42	262	42	[1, 2, 3, 4]	63	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7683.936	8021	7677	7485	7777	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.031997025234819	0.5	max	2	reduce_on_plateau	20	['0.921755609581047', '0.9353481567757614']	9.019234505355279e-06	adam	10	+em	7683.936	48547.0	0.3094898343588397	0.4075046518795877	19	0.4487508899064317	7141	6519	6187	6767	4.689308476295645	0.27685247548487996	0.3628009452162696	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.380321665089877	0.4210028382213813	0.4965808076566624	4.698989974568724	0.3032166508987701	0.37653736991485337	10000	glove
21	19	0.21589403973509932	0.32204351939451276	0.368672597986935	5.654942965543577	0.17105014191106907	0.24058656575212867	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.15382024682084816	True	0.36486531493657454	225	1088	3	lstm	1	True	0.44942991186992115	136	163	1	lstm	x,y,x*y	272	272	linear	True	0.2687351968729728	323	2438	1	lstm	0.4916867547037871	17	262	17	[1, 2, 3]	21	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7650.5	7945	6965	7835	5185	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.047058598025812	0.5	max	2	reduce_on_plateau	20	['0.9666622135533202', '0.9337938429864304']	4.415331853085641e-06	adam	10	+em	7650.5	25616.0	0.17094944006210117	0.30262902544549597	19	0.3196987750110834	0	6965	0	0	5.804452685221145	0.15328942111211316	0.22555051998310482	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.21589403973509932	0.32204351939451276	0.368672597986935	5.654942965543577	0.17105014191106907	0.24058656575212867	10000	glove
22	9	0.6463576158940397	0.65600756859035	0.7476707613571534	2.830976150039465	0.5230842005676443	0.6091769157994323	utf-8	[260]	[259]	5	characters	True	single_id	squad	18	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.3094519309186698	True	0.3029555607081655	67	1800	3	lstm	3	True	0.002366042067453389	225	157	2	lstm	x,y,x*y	450	450	linear	True	0.14375646356625366	433	2202	3	lstm	0.07339514798753177	29	262	29	[1, 2, 3]	19	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7670.116	7281	6883	7417	8015	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.173009304563682	0.5	max	2	reduce_on_plateau	20	['0.9298039015954462', '0.9035231000726701']	0.00019148803384590982	adam	10	+em	7670.116	38802.0	0.8296213427093917	0.9531273188050092	18	0.9180512959942009	6715	6187	6043	5841	0.8082961099496171	0.7856139910272948	0.7911505839107752	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6266792809839168	0.6346263008514664	0.7406767623348991	5.133454828687948	0.49877010406811734	0.5949858088930937	10000	glove
23	2	0.009649952696310313	0.012015137180700094	0.03139867682251124	9.75944960820693	0.0067171239356669825	0.021475875118259224	utf-8	[260]	[259]	5	characters	True	single_id	squad	11	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.11496395916052343	True	0.1101580243548741	445	2272	2	lstm	3	True	0.127112253759183	284	380	3	lstm	x,y,x*y	568	568	linear	True	0.49218498994052523	432	4942	1	lstm	0.10695921955614401	61	262	61	[1, 2, 3, 4, 5]	56	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7677.416	6537	6853	7109	8085	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.996325975849045	0.5	max	2	reduce_on_plateau	20	['0.9620927279159661', '0.9835584628332905']	0.009769621233002417	adam	10	+em	7677.416	27003.0	0.0004337949063345472	0.02759163917396317	11	0.061040993559898775	6537	6853	7109	7803	9.7923272760818	0.0002739757303165561	0.019452276852475484	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0	0.03415326395458846	0.06585637851093049	9.729116247208864	0.0	0.021475875118259224	10000	glove
24	2	0.06622516556291391	0.1173131504257332	0.14950000547190798	7.313245036057372	0.05477767265846736	0.13131504257332072	utf-8	[260]	[259]	5	characters	True	single_id	squad	11	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4232173433724424	True	0.4420191557395856	310	1192	1	lstm	1	True	0.4116978946311233	149	385	1	lstm	x,y,x*y	298	298	linear	True	0.4250467031863752	392	3052	3	lstm	0.2960658162268251	37	262	37	[1, 2, 3, 4, 5]	57	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7688.336	7103	7559	7995	7545	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.139834255628254	0.5	max	2	reduce_on_plateau	20	['0.9695305172948552', '0.9978101751914898']	0.010852086463569414	adam	10	+em	7688.336	20953.0	0.02442950261989292	0.06861950478886746	11	0.10123716855972328	4609	3855	6875	7541	8.215154959970413	0.021940889736184202	0.08147353280288588	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.05231788079470199	0.09649952696310313	0.13011529585223197	7.764127706796066	0.043424787133396404	0.10463576158940398	10000	glove
25	9	0.005676442762535478	0.006338694418164617	0.04244496807243659	109.55659505350687	0.003973509933774834	0.013623462630085147	utf-8	[260]	[259]	5	characters	True	single_id	squad	18	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.1860928409213194	True	0.07785688309626909	82	1992	2	lstm	2	True	0.28556582192568525	249	230	1	lstm	x,y,x*y	498	498	linear	True	0.10750672927934629	72	2484	3	lstm	0.08860044421163205	31	262	31	[1, 2, 3, 4, 5]	26	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7627.84	7281	7783	8007	8015	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.298603795268738	0.5	max	2	reduce_on_plateau	20	['0.984180697425132', '0.9265932593094782']	0.021840629635683888	adam	10	+em	7627.84	26839.0	0.001038824644116942	0.007694151759723285	18	0.05467222851571714	7281	4663	6605	6099	5267.323073184218	0.0005022888389136863	0.008207856254066828	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0006622516556291391	0.004541154210028382	0.021050065403904084	1037.8824753754077	0.0002838221381267739	0.0033112582781456954	10000	glove
26	19	0.19479659413434247	0.2918637653736991	0.3272774860964705	5.9224847535322365	0.16017029328287608	0.21504257332071902	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.27962408165290165	True	0.4012026735794357	112	2400	3	lstm	2	True	0.2992070643633454	300	262	2	lstm	x,y,x*y	600	600	linear	True	0.10542587736955905	268	3072	2	lstm	0.021620277760815765	51	262	51	[1, 2, 3]	54	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7639.28	7669	7615	7713	8055	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.40503038953439	0.5	max	2	reduce_on_plateau	20	['0.94821346037111', '0.9409162207339279']	3.755084383165368e-06	adam	10	+em	7639.28	33971.0	0.1581068277035126	0.2698432630509481	19	0.28120823025120273	7669	5359	7213	6187	6.042488029993832	0.14419114373451752	0.20581285174488292	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.19479659413434247	0.2918637653736991	0.3272774860964705	5.9224847535322365	0.16017029328287608	0.21504257332071902	10000	glove
27	19	0.4055818353831599	0.4856196783349101	0.5418958488098472	4.260286809456691	0.3269631031220435	0.39432355723746454	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.45196480031353514	True	0.46175666047860636	145	1344	1	lstm	3	True	0.4207670471697808	168	232	1	lstm	x,y,x*y	336	336	linear	True	0.49902781851120553	335	2214	2	lstm	0.13950176001747777	43	262	43	[1, 2, 3]	44	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7632.8	8021	7677	7421	7221	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.637788297805242	0.5	max	2	reduce_on_plateau	20	['0.9100677094111541', '0.9744729169361894']	1.1849558962528864e-05	adam	10	+em	7632.8	25995.0	0.3142273313622302	0.4644573568191418	19	0.47072804400293206	8021	6519	4995	6045	4.543829948063855	0.2799917807280905	0.3450610166782726	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.4055818353831599	0.4856196783349101	0.5418958488098472	4.260286809456691	0.3269631031220435	0.39432355723746454	10000	glove
28	16	0.6156102175969725	0.6244087038789026	0.71896387754159	3.0865421322218047	0.5006622516556292	0.5826868495742668	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.3723180885793131	True	0.29724377149021425	276	2720	3	lstm	2	True	0.12145597415333126	340	265	1	lstm	x,y,x*y	680	680	linear	True	0.1880896955211679	323	4376	1	lstm	0.2672076684878927	28	262	28	[1, 2, 3, 4, 5]	33	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7654.712	7893	7103	7109	8085	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.082723998464246	0.5	max	2	reduce_on_plateau	20	['0.9445613116246574', '0.9650376418409798']	4.156762372615701e-05	adam	10	+em	7654.712	35008.0	0.6654984645943447	0.7681594538750443	19	0.810528709400833	6537	6853	7109	7803	1.7435410735051926	0.6053950387561502	0.6920855260904805	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6087038789025544	0.6193945127719962	0.7144919153939101	3.34542384901494	0.4902554399243141	0.5729422894985808	10000	glove
29	0	0.010406811731315043	0.00728476821192053	0.0258155171714942	9.757370816777586	0.00728476821192053	0.021475875118259224	utf-8	[260]	[259]	5	characters	True	single_id	squad	9	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.35640855150839656	True	0.07801105156928262	401	2080	2	lstm	1	True	0.37537245566347477	260	193	2	lstm	x,y,x*y	520	520	linear	True	0.3681740187564521	186	4486	2	lstm	0.054177520568993054	60	262	60	[1, 2, 3]	31	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7664.06	7275	5559	7695	7747	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.555363395749644	0.5	max	2	reduce_on_plateau	20	['0.9683323629711607', '0.9470407084482411']	0.02706982974322328	adam	10	+em	7663.592	17945.0	0.0005821984269226818	0.008801470336419365	9	0.06435234031093584	4691	5559	6689	7747	10.099785826086453	0.00025114441945684314	0.010787794381214397	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0	0.03415326395458846	0.06585637851093042	9.758941833623059	0.0	0.021475875118259224	10000	glove
30	11	0.6670766319772943	0.6577105014191107	0.7621291340802109	3.1964145493940217	0.5377483443708609	0.6202459791863766	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.28144886526682017	True	0.37326298369839833	394	2648	3	lstm	2	True	0.2742201662016027	331	240	2	lstm	x,y,x*y	662	662	linear	True	0.08974214670167774	256	5012	1	lstm	0.4097049500144946	61	262	61	[1, 2, 3, 4, 5]	28	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7675.284	8021	7613	7413	6845	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.388082754200025	0.5	max	2	reduce_on_plateau	20	['0.9455234379950715', '0.9086169660484891']	0.0002374790200081127	adam	10	+em	7675.284	41768.0	0.8657404764894576	0.9048619276475759	19	0.9390730530770609	7931	7613	7413	6845	0.5938864254794981	0.8312081188141417	0.8986974737154534	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6555345316934721	0.6508041627246925	0.7568166977351658	4.648330729775998	0.5275307473982971	0.6128666035950804	10000	glove
31	19	0.10170293282876064	0.1663197729422895	0.2029710869965733	6.9625086099044635	0.08372753074739829	0.1391674550614948	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.25453659681305235	True	0.46772862116190284	388	1016	1	lstm	1	True	0.1411612917702939	127	288	3	lstm	x,y,x*y	254	254	linear	True	0.4126374025170654	425	3344	1	lstm	0.48570991176454037	50	262	50	[1, 2, 3, 4]	47	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7654.44	7211	8011	7249	8085	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.78275566048056	0.5	max	2	reduce_on_plateau	20	['0.9304048721552032', '0.94385622655632']	2.49462105648817e-06	adam	10	+em	7654.44	31893.000000000004	0.07889359467573831	0.15308393931437572	19	0.16916720988111633	7211	7103	5553	8085	7.113856169905293	0.07269489377732623	0.1273188050091896	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.10170293282876064	0.1663197729422895	0.2029710869965733	6.9625086099044635	0.08372753074739829	0.1391674550614948	10000	glove
32	19	0.41542100283822136	0.49697256385998106	0.5545721092874052	4.137624190181899	0.33349101229895933	0.40605487228003784	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.007980856733140418	True	0.45265855154354695	326	1600	1	lstm	2	True	0.40441797743272795	200	262	1	lstm	x,y,x*y	400	400	linear	True	0.3484086514356132	302	3556	3	lstm	0.45658962209096166	22	262	22	[1, 2, 3]	54	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7660.796	7103	7905	7995	8081	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.221824347195238	0.5	max	2	reduce_on_plateau	20	['0.9274851755489423', '0.9163603528371744']	8.233962922716568e-06	adam	10	+em	7660.796	30584.000000000004	0.38398840169408327	0.531181862806653	19	0.5445210346798559	4977	3855	6877	5557	3.936147166495998	0.34328017443121495	0.41735636251555386	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.41542100283822136	0.49697256385998106	0.5545721092874052	4.137624190181899	0.33349101229895933	0.40605487228003784	10000	glove
