Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_accuracy3	best_validation_loss	dataset_reader.granularity	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.type	dataset_reader.type	dataset_reader.use_subtrees	epoch	evaluate_on_test	iterator.batch_size	iterator.sorting_keys	iterator.type	model.elmo.do_layer_norm	model.elmo.dropout	model.elmo.num_output_representations	model.elmo.options_file	model.elmo.weight_file	model.embedding_dropout	model.encoder.bidirectional	model.encoder.hidden_size	model.encoder.input_size	model.encoder.num_layers	model.encoder.type	model.integrator.bidirectional	model.integrator.hidden_size	model.integrator.input_size	model.integrator.num_layers	model.integrator.type	model.integrator_dropout	model.output_layer.dropout	model.output_layer.input_dim	model.output_layer.num_layers	model.output_layer.output_dims	model.output_layer.pool_sizes	model.pre_encode_feedforward.activations	model.pre_encode_feedforward.dropout	model.pre_encode_feedforward.hidden_dims	model.pre_encode_feedforward.input_dim	model.pre_encode_feedforward.num_layers	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	model.use_input_elmo	model.use_integrator_output_elmo	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_accuracy	test_accuracy3	test_data_path	test_loss	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_accuracy3	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_accuracy3	validation_data_path	validation_dataset_reader.granularity	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.type	validation_dataset_reader.use_subtrees	validation_loss	dataset_reader.sample	embedding
18	11	0.8268348623853211	1.0	0.3877573194248336	2-class	elmo_characters	single_id	sst_tokens	True	20	True	64	[['tokens', 'num_tokens']]	bucket	False	0.0	1	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.0	True	489	140	3	lstm	True	292	2934	3	lstm	0.1	[0.2, 0.2, 0.2, 0]	2336	4	[320, 320, 320, 2]	4	relu	0.3	[140, 140, 140]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4554.616	5093	5061	6753	5759	5355	6031	4519	4385	0.8500823723228995	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3506831814502848	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	6	0.5	2	reduce_on_plateau	50	1	3.5520264676764054e-06	adam	10	+accuracy	0.8780593963196146	1.0	4554.616	4060.0000000000014	20	4335	5061	5495	5505	5355	6031	4519	3915	0.2940648566120801	0	0.8256880733944955	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.3860482243554933	6919	elmo frozen
19	12	0.8211009174311926	1.0	0.38783874043396543	2-class	elmo_characters	single_id	sst_tokens	True	21	True	64	[['tokens', 'num_tokens']]	bucket	False	0.0	1	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	105	79	1	lstm	True	325	630	3	lstm	0.2	[0.4, 0.4, 0]	2600	3	[245, 245, 2]	5	tanh	0.1	[79, 79, 79]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4466.588	4687	4693	3689	5005	5301	5031	5591	6091	0.8467874794069192	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.34682066687222185	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	3.3073570737493213e-06	adam	10	+accuracy	0.8806911350891754	1.0	4466.588	3919.0000000000014	21	4687	3111	3689	5005	5301	5031	5591	5409	0.2904274357130529	0	0.8199541284403671	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.3893959607396807	6919	elmo frozen
20	26	0.8360091743119266	1.0	0.3958543837070465	2-class	elmo_characters	single_id	sst_tokens	True	35	True	64	[['tokens', 'num_tokens']]	bucket	False	0.4	2	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	176	295	2	lstm	True	188	1056	2	lstm	0.0	[0.2, 0]	5600	2	[411, 2]	6	tanh	0.2	[295, 295, 295]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4471.624	4335	5061	5495	5507	5355	6033	4519	6425	0.8451400329489291	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3819449420632987	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	7	0.5	2	reduce_on_plateau	50	1	0.016463644994151427	adam	10	+accuracy	0.8730388485130676	1.0	4471.624	7737.000000000001	35	10	4691	4901	5507	2787	3519	3479	6091	0.30270615144792	0	0.8314220183486238	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.4025355258158275	6919	elmo frozen
21	19	0.8188073394495413	1.0	0.4030522480607033	2-class	elmo_characters	single_id	sst_tokens	True	28	True	64	[['tokens', 'num_tokens']]	bucket	False	0.2	2	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.0	True	496	419	3	lstm	True	221	2976	2	lstm	0.2	[0.2, 0]	5864	2	[384, 2]	6	relu	0.2	[419, 419, 419]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4512.66	5069	5129	5067	5557	5879	5109	5991	7551	0.8423942888522791	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3606420811907998	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	1.1519551718739979e-06	adam	10	+accuracy	0.8698301516286414	1.0	4512.66	6669.0	28	4253	5129	5067	5557	5879	5109	5991	4385	0.3150056661565069	0	0.8188073394495413	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.401203813297408	6919	elmo frozen
22	10	0.8830275229357798	1.0	0.2982560098171234	2-class	elmo_characters	single_id	sst_tokens	True	19	True	64	[['tokens', 'num_tokens']]	bucket	False	0.1	2	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	489	210	2	lstm	True	439	2934	1	lstm	0.4	[0.1, 0.1, 0.1, 0]	7608	4	[217, 217, 217, 2]	3	relu	0.0	[210, 210, 210]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4536.096	4335	3929	5495	5507	5355	6031	4519	6425	0.8918176825919825	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.26700810985318546	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.002351470547285446	adam	10	+accuracy	0.93588679474462	1.0	4536.096	4329.0	19	3983	3929	4305	5507	2787	6031	3479	6425	0.15743573350165946	0	0.8761467889908257	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.2912389965994017	6919	elmo frozen
23	19	0.8669724770642202	1.0	0.33390031329223085	2-class	elmo_characters	single_id	sst_tokens	True	28	True	64	[['tokens', 'num_tokens']]	bucket	False	0.4	2	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	236	503	3	lstm	True	262	1416	2	lstm	0.3	[0.4, 0.4, 0]	6192	3	[361, 361, 2]	4	relu	0.2	[503, 503, 503]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4482.896	4687	5613	6083	5893	5301	5033	6185	3975	0.8660076880834706	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3116237546863227	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	6	0.5	2	reduce_on_plateau	50	1	0.003091245380060276	adam	10	+accuracy	0.913557503492115	1.0	4482.896	5990.0	28	0	5613	6083	0	5301	0	0	3975	0.20589984131619876	0	0.8646788990825688	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.3256493104355676	6919	elmo frozen
24	8	0.8199541284403671	1.0	0.4116358671869551	2-class	elmo_characters	single_id	sst_tokens	True	17	True	64	[['tokens', 'num_tokens']]	bucket	False	0.0	1	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	194	422	3	lstm	True	135	1164	1	lstm	0.3	[0.4, 0]	1080	2	[489, 2]	6	relu	0.1	[422, 422, 422]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4449.748	4253	5129	5067	5557	5879	5109	5991	4385	0.8363536518396485	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3810863464043058	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	6	0.5	2	reduce_on_plateau	50	1	1.3836450043395814e-06	adam	10	+accuracy	0.8641719132740855	1.0	4449.748	3192.0	17	4253	5129	5067	5557	4243	5109	4371	4385	0.34068467454994433	0	0.8153669724770642	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.4054972529411316	6919	elmo frozen
25	24	0.8956422018348624	1.0	0.298780226281711	2-class	elmo_characters	single_id	sst_tokens	True	33	True	64	[['tokens', 'num_tokens']]	bucket	False	0.4	2	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.0	True	361	180	3	lstm	True	190	2166	1	lstm	0.2	[0.1, 0.1, 0.1, 0]	5616	4	[347, 347, 347, 2]	4	relu	0.2	[180, 180, 180]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4486.268	4687	5613	6085	5893	5301	5033	6185	3975	0.8896210873146623	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.2813070894315325	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	0.0004885458629166132	adam	10	+accuracy	0.9498754985120554	1.0	4486.268	7097.0	33	0	0	6085	0	0	0	0	0	0.12389440756831607	0	0.8922018348623854	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.2953180532370295	6919	elmo frozen
26	26	0.8772935779816514	1.0	0.3135328463145665	2-class	elmo_characters	single_id	sst_tokens	True	35	True	64	[['tokens', 'num_tokens']]	bucket	False	0.3	2	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	243	202	1	lstm	True	205	1458	2	lstm	0.3	[0.1, 0]	5736	2	[455, 2]	5	relu	0.0	[202, 202, 202]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4474.572	4335	5061	6753	5759	5355	6033	4519	6425	0.871499176276771	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3068697904718333	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.01318765016084033	adam	10	+accuracy	0.8999635605401137	1.0	4474.572	7506.000000000001	35	3983	3929	4901	5507	2787	6031	3479	6425	0.24068231297743756	0	0.8704128440366973	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.30744729723249165	6919	elmo frozen
27	4	0.8944954128440367	1.0	0.29090747450079235	2-class	elmo_characters	single_id	sst_tokens	True	13	True	64	[['tokens', 'num_tokens']]	bucket	False	0.1	2	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	382	382	2	lstm	True	147	2292	3	lstm	0.1	[0, 0, 0, 0]	5272	4	[416, 416, 416, 2]	4	relu	0.2	[382, 382, 382]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4465.616	4335	5061	5495	5507	5355	6031	4519	6425	0.8956617243272927	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.25122033933113364	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	3.8449936101663474e-05	adam	10	+accuracy	0.9793003623701844	1.0	4465.616	3016.0	13	4335	3929	5495	5507	2787	6031	4519	6425	0.05653449167844893	0	0.8727064220183486	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.415487608739308	6919	elmo frozen
28	16	0.8428899082568807	1.0	0.3608410486153194	2-class	elmo_characters	single_id	sst_tokens	True	25	True	64	[['tokens', 'num_tokens']]	bucket	False	0.2	1	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	335	142	2	lstm	True	82	2010	3	lstm	0.1	[0.4, 0.4, 0]	656	3	[335, 335, 2]	6	tanh	0.0	[142, 142, 142]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4424.56	4687	5611	6083	5893	5301	5033	6185	5409	0.8605161998901703	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3162946855199748	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	5.6589912751301925e-06	adam	10	+accuracy	0.8894366054618702	1.0	4424.56	4626.0	25	0	5611	6083	5893	5301	5033	0	3973	0.26992779112918003	0	0.8428899082568807	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.3605616348130362	6919	elmo frozen
29	3	0.5091743119266054	1.0	385371652.5714286	2-class	elmo_characters	single_id	sst_tokens	True	12	True	64	[['tokens', 'num_tokens']]	bucket	False	0.4	1	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	472	165	3	lstm	True	492	2832	3	lstm	0.2	[0, 0, 0, 0]	3936	4	[407, 407, 407, 2]	6	tanh	0.1	[165, 165, 165]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4657.835999999999	4093	4693	4901	5507	2787	6033	4027	6091	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	393224539.5862069	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	0.0662264664232825	adam	10	+accuracy	0.5003542725266716	1.0	4657.835999999999	2860.0	12	4093	4693	3689	4409	2787	3519	3433	6091	3980781.600216564	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	10104469.0	6919	elmo frozen
30	0	0.5091743119266054	1.0	0.6950160775865827	2-class	elmo_characters	single_id	sst_tokens	True	9	True	64	[['tokens', 'num_tokens']]	bucket	False	0.0	1	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	195	482	2	lstm	True	272	1170	1	lstm	0.2	[0.2, 0]	2176	2	[195, 2]	5	tanh	0.1	[482, 482, 482]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4446.9	5067	4533	4421	4755	5879	4423	5397	7551	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.6963009608202967	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	0.010804573487402856	adam	10	+accuracy	0.5648723606696763	1.0	4446.9	1783.0	9	5067	4533	4421	4755	5879	4423	5395	7551	0.6860703060818459	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6969297102519444	6919	elmo frozen
31	12	0.8669724770642202	1.0	0.3233735252703939	2-class	elmo_characters	single_id	sst_tokens	True	21	True	64	[['tokens', 'num_tokens']]	bucket	False	0.2	1	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	160	130	3	lstm	True	281	960	3	lstm	0.1	[0, 0]	2248	2	[88, 2]	6	relu	0.4	[130, 130, 130]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4478.448	5069	5127	5065	4755	5879	5109	5991	7551	0.8780889621087314	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.2918537736966692	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	3.0493421420993294e-05	adam	10	+accuracy	0.906573273680588	1.0	4478.448	4137.0	21	5069	5127	3393	4755	5879	5109	5397	7551	0.23293369670924516	0	0.8646788990825688	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.3258436769247055	6919	elmo frozen
32	0	0.5091743119266054	1.0	0.6938267222472599	2-class	elmo_characters	single_id	sst_tokens	True	9	True	64	[['tokens', 'num_tokens']]	bucket	False	0.2	1	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	438	265	3	lstm	True	383	2628	1	lstm	0.1	[0.4, 0.4, 0]	3064	3	[409, 409, 2]	6	tanh	0.0	[265, 265, 265]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4522.744000000001	4687	4693	3689	5507	4311	3519	4027	6091	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.6947157259645134	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	0.00498295247062703	adam	10	+accuracy	0.5588902160050205	1.0	4522.744000000001	1911.0	9	4687	2517	3689	5005	4311	3519	4027	5409	0.6877208243997603	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6939184750829425	6919	elmo frozen
