Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	test_data_path	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size
20	23	0.8712	0.4231879933725429	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	32	False	64	basic	0.4												linear					bag_of_word_counts	classifier	4371.612	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.821095974113712e-05	adam	10	+accuracy	0.8597	4371.612	762.0	32	1070				0.4208847656608009	0	0.871	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4227372679529311	10000
21	17	0.8759999999999999	1.4613396349964265	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	26	False	64	basic	0.4												linear					bag_of_word_counts	classifier	4356.66	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.05631608161556453	adam	10	+accuracy	0.91545	4356.66	626.0	26	1070				0.6424937585707956	0	0.873	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4340570975047875	10000
22	4	0.8959999999999999	0.2677781153706056	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	13	False	64	basic	0.0												linear					bag_of_word_counts	classifier	4417.8	1071	0.0	0.0	0.0		s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0006997956329872338	adam	10	+accuracy	0.96045	4417.8	366.0	13	1071	0.0	0.0	0.0	0.1480228670488912	0	0.8944	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.2630545516745953	10000
23	43	0.7548	0.6158432100392595	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	49	False	64	basic	0.2												linear					bag_of_word_counts	classifier	4355.26	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.8019652701497615e-06	adam	10	+accuracy	0.75545	4355.26	1150.0	49	1070				0.6129814702481888	0	0.7548	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6157371477235721	10000
24	14	0.8948	0.3142576534536821	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	23	False	64	basic	0.2												linear					bag_of_word_counts	classifier	4358.584	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00017711006639469537	adam	10	+accuracy	0.91055	4358.584	555.0	23	1070				0.2845821005943865	0	0.8944	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3117663256729705	10000
25	19	0.8814	0.4661376923322678	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	28	False	64	basic	0.2												linear					bag_of_word_counts	classifier	4421.532	1071	0.0	0.0	0.0		s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.007380268463081945	adam	10	+accuracy	0.96325	4421.532	739.0	28	1071	0.0	0.0	0.0	0.09236046089865148	0	0.8806	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4647460698704176	10000
26	25	0.85	0.4842704240279862	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	34	False	64	basic	0.3												linear					bag_of_word_counts	classifier	4355.692	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.9213792122421746e-05	adam	10	+accuracy	0.8442	4355.692	797.0	34	1070				0.4804327429864354	0	0.8498	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4839852569223959	10000
27	15	0.8952	0.30566125844098346	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	24	False	64	basic	0.3												linear					bag_of_word_counts	classifier	4356.416	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00022592783621638583	adam	10	+accuracy	0.9062	4356.416	583.0	24	1070				0.2806127977352173	0	0.8948	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3040115705019311	10000
28	13	0.8954	0.2889518923585928	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	22	False	64	basic	0.1												linear					bag_of_word_counts	classifier	4356.312	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002525797059602625	adam	10	+accuracy	0.9257	4356.312	525.0	22	1070				0.2389197188634842	0	0.8946	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.28673072215877	10000
29	12	0.8768	0.9334856930035579	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	21	False	64	basic	0.3												linear					bag_of_word_counts	classifier	4358.608	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.026761024282932668	adam	10	+accuracy	0.9376	4358.608	507.00000000000006	21	1070				0.2752604952570015	0	0.8752	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9137360081076622	10000
30	6	0.8962	0.2739075690130644	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	15	False	64	basic	0.3												linear					bag_of_word_counts	classifier	4356.536	1072					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002271612633173193	adam	10	+accuracy	0.93675	4356.536	383.0	15	1072				0.16443753618592272	0	0.8936	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.2761801320917999	10000
31	23	0.8942	0.3031540411182597	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	32	False	64	basic	0.0												linear					bag_of_word_counts	classifier	4356.788	1072					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0001725048272808064	adam	10	+accuracy	0.925	4356.772	754.0	32	1072				0.2548873028911341	0	0.894	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.30286861409114885	10000
32	29	0.7802	0.5901425465752806	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	38	False	64	basic	0.0												linear					bag_of_word_counts	classifier	4356.412	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.94250477668155e-06	adam	10	+accuracy	0.80135	4356.412	898.0	38	1070				0.5838002983373575	0	0.78	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5899325171603432	10000
33	8	0.9006	0.2633574554060079	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	17	False	64	basic	0.3												linear					bag_of_word_counts	classifier	4356.652	1072					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0010542413866112617	adam	10	+accuracy	0.9321	4356.584	418.0	17	1072				0.1921551743873392	0	0.898	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.2620718296192869	10000
34	49	0.632	0.6662803858141356	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	49	False	64	basic	0.0												linear					bag_of_word_counts	classifier	4356.056	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.5344238425748859e-06	adam	10	+accuracy	0.6331	4356.056	1151.0	49	1070				0.6659044849986847	0	0.632	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6662803858141356	10000
35	2	0.8708	0.5405218704969068	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	11	False	64	basic	0.2												linear					bag_of_word_counts	classifier	4359.272	1072					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.014807705918682284	adam	10	+accuracy	0.9516	4359.188	279.0	11	1072				0.13467835839064166	0	0.8692	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.62303931643314	10000
36	4	0.8688	3.0121372413786154	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	13	False	64	basic	0.1												linear					bag_of_word_counts	classifier	4354.524	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07284491539399593	adam	10	+accuracy	0.97145	4354.524	331.0	13	1070				0.2393303739484221	0	0.8668	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.3566284586168544	10000
37	27	0.8396	0.4815811477129973	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	36	False	64	basic	0.1												linear					bag_of_word_counts	classifier	4359.016	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.599264358881395e-05	adam	10	+accuracy	0.85765	4359.016	847.0	36	1070				0.4716219170786702	0	0.8396	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4814054090765458	10000
38	49	0.624	0.6658265168153787	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	49	False	64	basic	0.2												linear					bag_of_word_counts	classifier	4357.856	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.2526539011060883e-06	adam	10	+accuracy	0.6085	4357.856	1163.0	49	1070				0.6675927161027829	0	0.624	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6658265168153787	10000
39	46	0.5606	0.684160105789764	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	49	False	64	basic	0.3												linear					bag_of_word_counts	classifier	4357.068	1072					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.0347922223532352e-06	adam	10	+accuracy	0.55045	4357.068	1147.0	49	1072				0.6871907743402182	0	0.5606	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6840469459944134	10000
40	16	0.8634	0.4211001965818526	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	25	False	64	basic	0.0												linear					bag_of_word_counts	classifier	4416.272	1071	0.0	0.0	0.0		s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.4276111608021e-05	adam	10	+accuracy	0.88465	4416.272	668.0	25	1071	0.0	0.0	0.0	0.3995068573151914	0	0.8634	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4186563846431201	10000
41	49	0.6508	0.6667641582368296	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	49	False	64	basic	0.1												linear					bag_of_word_counts	classifier	4351.24	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.0403918724506746e-06	adam	10	+accuracy	0.64295	4351.24	1145.0	49	1070				0.6655877636263545	0	0.6508	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6667641582368296	10000
42	18	0.8926	0.3260719857261151	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	27	False	64	basic	0.4												linear					bag_of_word_counts	classifier	4353.344	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0001858204805834109	adam	10	+accuracy	0.89005	4353.344	645.0	27	1070				0.31699953754298604	0	0.8922	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3251908928910388	10000
43	9	0.8666	2.5318975024208243	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	18	False	64	basic	0.0												linear					bag_of_word_counts	classifier	4355.7559999999985	1072					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.06890493719400433	adam	10	+accuracy	0.99995	4355.668	447.0	18	1072				0.000967011914942592	0	0.8648	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.5303948472572277	10000
44	21	0.8862	0.3507074427001084	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	30	False	64	basic	0.3												linear					bag_of_word_counts	classifier	4355.372	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00011521908481518645	adam	10	+accuracy	0.88655	4355.372	709.0	30	1070				0.34011928794292595	0	0.8862	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.35014083434509324	10000
45	6	0.8696	1.54252179702626	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	15	False	64	basic	0.1												linear					bag_of_word_counts	classifier	4355.788	1072					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.04412740470704134	adam	10	+accuracy	0.9743	4355.788	372.0	15	1072				0.09485650793783153	0	0.8656	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5475466011822978	10000
46	23	0.8946	0.3045242172253283	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	32	False	64	basic	0.3												linear					bag_of_word_counts	classifier	4358.7559999999985	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002208764300085125	adam	10	+accuracy	0.90485	4358.752	756.0	32	1070				0.2851277076112577	0	0.8944	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.30425345086598704	10000
47	1	0.884	0.3036823866865303	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	10	False	64	basic	0.1												linear					bag_of_word_counts	classifier	4422.624	1071	0.0	0.0	0.0		s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.005515077653393278	adam	10	+accuracy	0.9739	4422.624	289.0	10	1071	0.0	0.0	0.0	0.07629636990816925	0	0.8788	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3991142220889466	10000
48	25	0.8934	0.3083367517477349	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	34	False	64	basic	0.1												linear					bag_of_word_counts	classifier	4352.332	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00016990592207991102	adam	10	+accuracy	0.9161	4352.332	804.0	34	1070				0.2714124942739932	0	0.8932	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3081538003833988	10000
49	20	0.8994	0.2738889524642425	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	29	False	64	basic	0.3												linear					bag_of_word_counts	classifier	4350.424	1070					s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0004601511721822921	adam	10	+accuracy	0.9201	4350.2840000000015	695.0	29	1070				0.23275081427714314	0	0.8992	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.2735729999368704	10000
